#START
2016 01 23 19 00 00 0.00134419	0.000820358	0.000451879	0.000320106	0.000228695	0.000128733	9.208e-05	7.71338e-05	0.000157449	4.64205e-05	0.000116901	0.00264701	8.37386e-05	4.06163e-05	3.91581e-05	1.6178e-05	3.94473e-05	4.42417e-05	2.18925e-05	5.03403e-05	5.03251e-05	6.28901e-05	3.88055e-05	7.88307e-06	8.65418e-06	6.54348e-06	6.44843e-06	5.54518e-06	5.03606e-06	5.35682e-06	9.94855e-06	1.75206e-05	7.09152e-06	4.86567e-06	2.17353e-05	1.05693e-05	1.63894e-05	1.76622e-05	6.67133e-06	1.37682e-05	1.80772e-05	2.36326e-05	4.64753e-05	0.000189967	0.000189967	3.16108e-05	2.00619e-05	3.37807e-05	0.000118575	0.000182533	3.19587e-05	9.4512e-05	2.37614e-05	1.16791e-05	1.29119e-05	1.35118e-05	5.14299e-07	2.5715e-07	1.28575e-07
2016 01 24 19 00 00 0.00134509	0.000820886	0.000452159	0.000320299	0.000228821	0.000128812	9.2131e-05	7.71703e-05	0.000157516	4.64406e-05	0.000116937	0.0026478	8.37781e-05	4.06305e-05	3.9169e-05	1.61702e-05	3.94567e-05	4.42496e-05	2.18954e-05	5.02973e-05	5.03268e-05	6.28864e-05	3.8776e-05	7.88665e-06	8.65603e-06	6.54456e-06	6.44437e-06	5.54551e-06	5.03675e-06	5.35711e-06	9.94544e-06	1.7496e-05	7.06555e-06	4.86099e-06	2.17301e-05	1.05654e-05	1.63663e-05	1.76098e-05	6.66509e-06	1.37144e-05	1.80223e-05	2.35479e-05	4.62842e-05	0.000190022	0.000190022	3.14701e-05	1.98896e-05	3.36673e-05	0.000118096	0.000182039	3.18608e-05	9.37534e-05	2.31991e-05	1.13586e-05	1.24027e-05	1.29058e-05	4.89674e-07	2.44837e-07	1.22419e-07
2016 01 25 19 00 00 0.00134621	0.000821555	0.000452527	0.000320556	0.000229002	0.000128916	9.22059e-05	7.72329e-05	0.000157652	4.64806e-05	0.000117039	0.00265012	8.38468e-05	4.06659e-05	3.92029e-05	1.60526e-05	3.94888e-05	4.42852e-05	2.18635e-05	4.95395e-05	5.03029e-05	6.29274e-05	3.85173e-05	7.8935e-06	8.66087e-06	6.54847e-06	6.39241e-06	5.49479e-06	5.01005e-06	5.31242e-06	9.85375e-06	1.72362e-05	6.81967e-06	4.79071e-06	2.17428e-05	1.04751e-05	1.61273e-05	1.70769e-05	6.5646e-06	1.3176e-05	1.73786e-05	2.25248e-05	4.40281e-05	0.000190204	0.000190204	2.99433e-05	1.81821e-05	3.23956e-05	0.000112989	0.000176154	3.07531e-05	8.96882e-05	2.22516e-05	1.08195e-05	1.15488e-05	1.18905e-05	4.48434e-07	2.24217e-07	1.12108e-07
2016 01 26 19 00 00 0.0013417	0.000818408	0.000450511	0.000319068	0.000227642	0.000128355	9.16135e-05	7.65575e-05	0.000155824	4.59541e-05	0.000115277	0.00260849	8.30924e-05	4.00961e-05	3.858e-05	1.59006e-05	3.88654e-05	4.35187e-05	2.15672e-05	4.96638e-05	4.94211e-05	6.16489e-05	3.81858e-05	7.80838e-06	8.57626e-06	6.46858e-06	6.39986e-06	5.50699e-06	5.01722e-06	5.32321e-06	9.82972e-06	1.72674e-05	6.84534e-06	4.80144e-06	2.12203e-05	1.04917e-05	1.59542e-05	1.70418e-05	6.58045e-06	1.32356e-05	1.7461e-05	2.26584e-05	4.43171e-05	0.000186751	0.000186751	3.01255e-05	1.83676e-05	3.25525e-05	0.000113589	0.000176917	3.08909e-05	9.00404e-05	2.22157e-05	1.07977e-05	1.15102e-05	1.18432e-05	4.46489e-07	2.23245e-07	1.11622e-07
2016 01 27 19 00 00 0.00134386	0.000819787	0.000451321	0.000319649	0.000228109	0.000128583	9.18117e-05	7.67559e-05	0.00015632	4.60978e-05	0.00011572	0.00261884	8.33124e-05	4.02422e-05	3.87339e-05	1.59964e-05	3.90176e-05	4.37013e-05	2.16656e-05	5.0018e-05	4.96567e-05	6.1933e-05	3.8377e-05	7.83205e-06	8.5979e-06	6.48809e-06	6.42376e-06	5.5351e-06	5.03326e-06	5.34814e-06	9.88609e-06	1.73775e-05	6.94345e-06	4.83354e-06	2.13317e-05	1.05367e-05	1.61016e-05	1.72817e-05	6.62681e-06	1.34534e-05	1.7733e-05	2.30922e-05	4.52668e-05	0.000187595	0.000187595	3.0755e-05	1.90496e-05	3.30835e-05	0.000115688	0.000179419	3.13551e-05	9.17589e-05	2.2682e-05	1.10609e-05	1.19206e-05	1.23292e-05	4.66187e-07	2.33093e-07	1.16547e-07
2016 01 28 19 00 00 0.00134638	0.000821414	0.000452286	0.000320343	0.000228676	0.000128853	9.20529e-05	7.70018e-05	0.000156941	4.62776e-05	0.00011628	0.00263198	8.35853e-05	4.04268e-05	3.89295e-05	1.60322e-05	3.92117e-05	4.39351e-05	2.17559e-05	4.99309e-05	4.99157e-05	6.23022e-05	3.84477e-05	7.86158e-06	8.62549e-06	6.51311e-06	6.41914e-06	5.53113e-06	5.03241e-06	5.34489e-06	9.88942e-06	1.73456e-05	6.90764e-06	4.82541e-06	2.14777e-05	1.0529e-05	1.61255e-05	1.72312e-05	6.61514e-06	1.33748e-05	1.76418e-05	2.29452e-05	4.49387e-05	0.000188668	0.000188668	3.05305e-05	1.87872e-05	3.29014e-05	0.000114942	0.000178597	3.1198e-05	9.13214e-05	2.27488e-05	1.10974e-05	1.19737e-05	1.23907e-05	4.68659e-07	2.34329e-07	1.17165e-07
2016 01 29 19 00 00 0.00134507	0.000820434	0.000451622	0.000319845	0.00022819	0.00012867	9.18379e-05	7.67429e-05	0.000156218	4.60699e-05	0.000115566	0.00261506	8.32951e-05	4.01973e-05	3.86759e-05	1.58561e-05	3.89573e-05	4.36201e-05	2.15905e-05	4.9287e-05	4.94943e-05	6.17683e-05	3.80752e-05	7.82821e-06	8.59184e-06	6.48075e-06	6.37713e-06	5.48744e-06	5.01023e-06	5.30663e-06	9.79273e-06	1.71302e-05	6.70034e-06	4.76616e-06	2.12573e-05	1.0454e-05	1.5832e-05	1.67356e-05	6.53002e-06	1.29183e-05	1.70919e-05	2.2067e-05	4.30017e-05	0.000187254	0.000187254	2.92258e-05	1.73281e-05	3.18165e-05	0.000110589	0.000173573	3.02539e-05	8.76696e-05	2.16939e-05	1.04972e-05	1.10234e-05	1.12609e-05	4.22767e-07	2.11384e-07	1.05692e-07
2016 01 30 19 00 00 0.00134455	0.000819997	0.000451297	0.000319596	0.000227922	0.000128581	9.17175e-05	7.65886e-05	0.000155772	4.59421e-05	0.000115115	0.00260432	8.31216e-05	4.00531e-05	3.85148e-05	1.5823e-05	3.87956e-05	4.34185e-05	2.15171e-05	4.93696e-05	4.9263e-05	6.14223e-05	3.8001e-05	7.80779e-06	8.57117e-06	6.46046e-06	6.38373e-06	5.49577e-06	5.01596e-06	5.31421e-06	9.79378e-06	1.71535e-05	6.71608e-06	4.77355e-06	2.11131e-05	1.04668e-05	1.57946e-05	1.67451e-05	6.54069e-06	1.29535e-05	1.71398e-05	2.2142e-05	4.31617e-05	0.00018635	0.00018635	2.93281e-05	1.74269e-05	3.19075e-05	0.000110933	0.000174024	3.0335e-05	8.77805e-05	2.1555e-05	1.04169e-05	1.08923e-05	1.11037e-05	4.16356e-07	2.08178e-07	1.04089e-07
2016 01 31 19 00 00 0.00134664	0.000821329	0.000452076	0.000320156	0.000228369	0.0001288	9.19061e-05	7.67757e-05	0.000156233	4.60759e-05	0.000115524	0.00261387	8.33287e-05	4.01882e-05	3.8657e-05	1.58355e-05	3.89369e-05	4.35878e-05	2.15775e-05	4.92291e-05	4.94434e-05	6.16879e-05	3.80233e-05	7.82983e-06	8.59227e-06	6.47918e-06	6.37513e-06	5.48832e-06	5.01317e-06	5.30787e-06	9.78673e-06	1.71025e-05	6.66263e-06	4.7604e-06	2.12173e-05	1.04525e-05	1.57841e-05	1.66487e-05	6.52189e-06	1.28366e-05	1.70035e-05	2.19239e-05	4.26769e-05	0.000187121	0.000187121	2.89967e-05	1.70448e-05	3.16361e-05	0.000109828	0.000172789	3.00999e-05	8.68755e-05	2.13221e-05	1.02832e-05	1.0677e-05	1.08466e-05	4.0589e-07	2.02945e-07	1.01473e-07
2016 02 01 19 00 00 0.00134624	0.000820981	0.000451807	0.000319949	0.000228141	0.000128727	9.18013e-05	7.66388e-05	0.000155828	4.59601e-05	0.000115112	0.00260408	8.31741e-05	4.00569e-05	3.85102e-05	1.58017e-05	3.87905e-05	4.34052e-05	2.15089e-05	4.92847e-05	4.9233e-05	6.13781e-05	3.79476e-05	7.81135e-06	8.57484e-06	6.46159e-06	6.37898e-06	5.49532e-06	5.01793e-06	5.31419e-06	9.78515e-06	1.71136e-05	6.66803e-06	4.76505e-06	2.10882e-05	1.04615e-05	1.57421e-05	1.66398e-05	6.52882e-06	1.28503e-05	1.70281e-05	2.19635e-05	4.27589e-05	0.000186288	0.000186288	2.9043e-05	1.70797e-05	3.16801e-05	0.000109979	0.000173026	3.01397e-05	8.70454e-05	2.14245e-05	1.03398e-05	1.07615e-05	1.09453e-05	4.09871e-07	2.04936e-07	1.02468e-07
2016 02 02 19 00 00 0.00134736	0.000821656	0.000452176	0.000320209	0.000228322	0.000128832	9.18745e-05	7.66981e-05	0.000155947	4.5995e-05	0.000115196	0.00260596	8.32384e-05	4.00864e-05	3.85378e-05	1.59671e-05	3.88178e-05	4.34349e-05	2.15864e-05	5.02799e-05	4.93441e-05	6.14157e-05	3.82851e-05	7.81734e-06	8.58083e-06	6.466e-06	6.44542e-06	5.56973e-06	5.05878e-06	5.37989e-06	9.91379e-06	1.74325e-05	6.96142e-06	4.85582e-06	2.11e-05	1.05841e-05	1.60482e-05	1.72917e-05	6.65959e-06	1.34992e-05	1.78259e-05	2.32361e-05	4.55538e-05	0.000186421	0.000186421	3.09085e-05	1.91287e-05	3.32445e-05	0.000116201	0.000180342	3.15048e-05	9.2459e-05	2.3202e-05	1.1347e-05	1.2344e-05	1.28227e-05	4.86052e-07	2.43026e-07	1.21513e-07
2016 02 03 19 00 00 0.0013517	0.000824514	0.000453906	0.000321464	0.000229381	0.000129317	9.23278e-05	7.71771e-05	0.000157183	4.63524e-05	0.000116338	0.00263281	8.37709e-05	4.046e-05	3.89384e-05	1.6263e-05	3.92171e-05	4.39198e-05	2.18584e-05	5.14604e-05	4.99973e-05	6.22002e-05	3.88913e-05	7.87568e-06	8.6373e-06	6.51778e-06	6.52335e-06	5.65794e-06	5.10677e-06	5.45767e-06	1.00908e-05	1.78094e-05	7.30992e-06	4.96334e-06	2.14145e-05	1.07285e-05	1.65301e-05	1.8123e-05	6.81464e-06	1.42709e-05	1.87754e-05	2.47525e-05	4.88849e-05	0.000188623	0.000188623	3.31303e-05	2.15707e-05	3.51064e-05	0.000123608	0.000189047	3.3129e-05	9.88521e-05	2.52536e-05	1.25098e-05	1.41716e-05	1.49912e-05	5.74046e-07	2.87023e-07	1.43512e-07
2016 02 04 19 00 00 0.00135758	0.000828409	0.000456283	0.000323192	0.000230857	0.000129981	9.29617e-05	7.78552e-05	0.000158949	4.68625e-05	0.000117983	0.00267149	8.45255e-05	4.09967e-05	3.95158e-05	1.63711e-05	3.97928e-05	4.46202e-05	2.21232e-05	5.11873e-05	5.07825e-05	6.33386e-05	3.91092e-05	7.95883e-06	8.71774e-06	6.59203e-06	6.50463e-06	5.64188e-06	5.09904e-06	5.44362e-06	1.00961e-05	1.77104e-05	7.2128e-06	4.93767e-06	2.18725e-05	1.06975e-05	1.66151e-05	1.79986e-05	6.77813e-06	1.40595e-05	1.85283e-05	2.43601e-05	4.8016e-05	0.000191804	0.000191804	3.2536e-05	2.08948e-05	3.4615e-05	0.000121617	0.000186795	3.27019e-05	9.73656e-05	2.50177e-05	1.23743e-05	1.39532e-05	1.47302e-05	5.63425e-07	2.81712e-07	1.40856e-07
2016 02 05 19 00 00 0.00136457	0.000833067	0.000459135	0.000325268	0.00023264	0.000130778	9.37283e-05	7.86799e-05	0.000161104	4.74848e-05	0.000119996	0.00271888	8.54435e-05	4.16532e-05	4.02233e-05	1.65528e-05	4.04983e-05	4.54797e-05	2.24669e-05	5.11524e-05	5.1771e-05	6.47389e-05	3.94808e-05	8.0602e-06	8.81608e-06	6.68299e-06	6.50172e-06	5.64296e-06	5.10047e-06	5.44466e-06	1.01401e-05	1.76892e-05	7.18843e-06	4.93381e-06	2.24367e-05	1.06954e-05	1.68157e-05	1.80544e-05	6.77299e-06	1.40087e-05	1.84768e-05	2.42797e-05	4.78336e-05	0.000195704	0.000195704	3.24018e-05	2.0728e-05	3.45083e-05	0.000121162	0.000186335	3.26102e-05	9.66368e-05	2.44725e-05	1.20633e-05	1.34582e-05	1.41408e-05	5.39466e-07	2.69733e-07	1.34867e-07
2016 02 06 19 00 00 0.00136889	0.000835905	0.000460851	0.000326511	0.000233687	0.000131259	9.41762e-05	7.91519e-05	0.00016232	4.78364e-05	0.000121118	0.00274525	8.59681e-05	4.20203e-05	4.06167e-05	1.67909e-05	4.08904e-05	4.59554e-05	2.27133e-05	5.19895e-05	5.23857e-05	6.55075e-05	3.99668e-05	8.11763e-06	8.87156e-06	6.73382e-06	6.5568e-06	5.70666e-06	5.13539e-06	5.50085e-06	1.02733e-05	1.79532e-05	7.43118e-06	5.00984e-06	2.27446e-05	1.07984e-05	1.71876e-05	1.86515e-05	6.88276e-06	1.45472e-05	1.91428e-05	2.53439e-05	5.01696e-05	0.000197865	0.000197865	3.3956e-05	2.24301e-05	3.58125e-05	0.000126341	0.000192445	3.37483e-05	0.000101029	2.58109e-05	1.28212e-05	1.46476e-05	1.55514e-05	5.96697e-07	2.98348e-07	1.49174e-07
2016 02 07 19 00 00 0.00137285	0.000838496	0.00046241	0.000327639	0.000234631	0.000131695	9.45798e-05	7.95744e-05	0.000163405	4.81503e-05	0.000122116	0.00276867	8.64377e-05	4.23469e-05	4.09659e-05	1.69511e-05	4.12379e-05	4.63765e-05	2.2912e-05	5.24198e-05	5.29036e-05	6.6184e-05	4.02908e-05	8.16895e-06	8.92057e-06	6.77868e-06	6.58511e-06	5.74106e-06	5.15475e-06	5.53127e-06	1.03524e-05	1.8085e-05	7.54959e-06	5.04867e-06	2.30149e-05	1.08526e-05	1.74186e-05	1.89672e-05	6.93897e-06	1.48111e-05	1.94738e-05	2.58733e-05	5.13286e-05	0.000199785	0.000199785	3.47219e-05	2.32598e-05	3.64581e-05	0.00012889	0.000195488	3.43125e-05	0.000103164	2.64412e-05	1.31773e-05	1.52037e-05	1.621e-05	6.234e-07	3.117e-07	1.5585e-07
2016 02 08 19 00 00 0.001378	0.000841893	0.000464472	0.000329135	0.000235897	0.000132272	9.51232e-05	8.0151e-05	0.000164901	4.85825e-05	0.000123502	0.00280126	8.70792e-05	4.27999e-05	4.1452e-05	1.72049e-05	4.17218e-05	4.69643e-05	2.32003e-05	5.31999e-05	5.36426e-05	6.71333e-05	4.08088e-05	8.2395e-06	8.98796e-06	6.84083e-06	6.63673e-06	5.80057e-06	5.18756e-06	5.58381e-06	1.04848e-05	1.83312e-05	7.77512e-06	5.11954e-06	2.33957e-05	1.0949e-05	1.7802e-05	1.95395e-05	7.04127e-06	1.53112e-05	2.00925e-05	2.68612e-05	5.34967e-05	0.000202464	0.000202464	3.61646e-05	2.48384e-05	3.76694e-05	0.000133698	0.000201164	3.53697e-05	0.000107582	2.81225e-05	1.41298e-05	1.66996e-05	1.79844e-05	6.95398e-07	3.47699e-07	1.7385e-07
2016 02 09 19 00 00 0.00137795	0.00084175	0.000464322	0.00032901	0.000235732	0.000132232	9.50472e-05	8.00423e-05	0.000164573	4.84889e-05	0.000123157	0.00279304	8.69564e-05	4.2691e-05	4.13283e-05	1.70955e-05	4.15966e-05	4.68067e-05	2.31115e-05	5.27559e-05	5.34189e-05	6.68543e-05	4.05708e-05	8.22471e-06	8.97181e-06	6.82482e-06	6.60739e-06	5.77205e-06	5.17345e-06	5.55887e-06	1.04223e-05	1.81781e-05	7.62615e-06	5.07838e-06	2.32779e-05	1.08981e-05	1.76096e-05	1.91934e-05	6.98233e-06	1.49846e-05	1.97035e-05	2.62413e-05	5.21269e-05	0.000201771	0.000201771	3.52365e-05	2.37929e-05	3.68998e-05	0.000130598	0.000197616	3.47005e-05	0.000104561	2.68346e-05	1.33971e-05	1.55398e-05	1.66057e-05	6.39398e-07	3.19699e-07	1.5985e-07
2016 02 10 19 00 00 0.00138096	0.000843685	0.000465467	0.000329832	0.0002364	0.000132552	9.53324e-05	8.0332e-05	0.000165308	4.87018e-05	0.00012382	0.00280856	8.72783e-05	4.29092e-05	4.15591e-05	1.71069e-05	4.18244e-05	4.70807e-05	2.32066e-05	5.24698e-05	5.37074e-05	6.72809e-05	4.05793e-05	8.25972e-06	9.00301e-06	6.85339e-06	6.58755e-06	5.75544e-06	5.16543e-06	5.54432e-06	1.04037e-05	1.80735e-05	7.52358e-06	5.05141e-06	2.34459e-05	1.08656e-05	1.75779e-05	1.90047e-05	6.94403e-06	1.47617e-05	1.94437e-05	2.58292e-05	5.12142e-05	0.000203045	0.000203045	3.46112e-05	2.30809e-05	3.63829e-05	0.000128503	0.000195249	3.42513e-05	0.00010275	2.62709e-05	1.30755e-05	1.50277e-05	1.59959e-05	6.14612e-07	3.07306e-07	1.53653e-07
2016 02 11 19 00 00 0.00138249	0.000844602	0.000465974	0.000330186	0.000236653	0.000132695	9.54385e-05	8.04231e-05	0.000165516	4.87625e-05	0.000123981	0.00281226	8.73788e-05	4.29646e-05	4.1613e-05	1.716e-05	4.18751e-05	4.71379e-05	2.32512e-05	5.27367e-05	5.3789e-05	6.73479e-05	4.06721e-05	8.27005e-06	9.00951e-06	6.85897e-06	6.6047e-06	5.77845e-06	5.17866e-06	5.56469e-06	1.04432e-05	1.81504e-05	7.59072e-06	5.07516e-06	2.34677e-05	1.09e-05	1.7662e-05	1.91627e-05	6.97863e-06	1.49129e-05	1.96389e-05	2.61425e-05	5.18975e-05	0.000203345	0.000203345	3.50566e-05	2.35544e-05	3.67609e-05	0.000129982	0.000197049	3.45822e-05	0.000104142	2.68417e-05	1.33977e-05	1.55301e-05	1.65907e-05	6.38723e-07	3.19362e-07	1.59681e-07
2016 02 12 19 00 00 0.00137992	0.000842737	0.000464743	0.000329267	0.000235782	0.000132353	9.50575e-05	7.99753e-05	0.00016429	4.84098e-05	0.000122781	0.00278388	8.68783e-05	4.25783e-05	4.11874e-05	1.6933e-05	4.1447e-05	4.6609e-05	2.30014e-05	5.20752e-05	5.31163e-05	6.64493e-05	4.01818e-05	8.21328e-06	8.95037e-06	6.80313e-06	6.56043e-06	5.73469e-06	5.15632e-06	5.52629e-06	1.03338e-05	1.79243e-05	7.37375e-06	5.01392e-06	2.30976e-05	1.08226e-05	1.73037e-05	1.86215e-05	6.89093e-06	1.4437e-05	1.90698e-05	2.52361e-05	4.98971e-05	0.000200993	0.000200993	3.37036e-05	2.2037e-05	3.56362e-05	0.000125461	0.000191851	3.36034e-05	9.96172e-05	2.4807e-05	1.22412e-05	1.37022e-05	1.44185e-05	5.50514e-07	2.75257e-07	1.37628e-07
2016 02 13 19 00 00 0.00138092	0.000843295	0.000465025	0.000329454	0.000235885	0.000132433	9.50991e-05	7.99942e-05	0.000164306	4.84153e-05	0.000122759	0.00278326	8.68984e-05	4.25744e-05	4.11767e-05	1.69746e-05	4.14327e-05	4.65864e-05	2.30169e-05	5.23782e-05	5.31075e-05	6.63825e-05	4.02518e-05	8.21467e-06	8.94758e-06	6.8001e-06	6.58088e-06	5.75988e-06	5.17101e-06	5.54867e-06	1.03737e-05	1.80157e-05	7.45325e-06	5.0412e-06	2.30647e-05	1.0862e-05	1.73787e-05	1.87952e-05	6.93042e-06	1.46144e-05	1.92946e-05	2.55948e-05	5.06804e-05	0.000200938	0.000200938	3.42191e-05	2.2589e-05	3.60733e-05	0.000127179	0.000193923	3.39861e-05	0.00010109	2.52786e-05	1.2507e-05	1.41157e-05	1.49076e-05	5.70335e-07	2.85167e-07	1.42584e-07
2016 02 14 19 00 00 0.00138358	0.000844974	0.000466006	0.000330153	0.000236441	0.000132708	9.53362e-05	8.02291e-05	0.000164895	4.85862e-05	0.00012328	0.00279546	8.71592e-05	4.27472e-05	4.13576e-05	1.73856e-05	4.16099e-05	4.67981e-05	2.32525e-05	5.4641e-05	5.35288e-05	6.67022e-05	4.10887e-05	8.24291e-06	8.97121e-06	6.82174e-06	6.73166e-06	5.92574e-06	5.26092e-06	5.69493e-06	1.06735e-05	1.87484e-05	8.13325e-06	5.24804e-06	2.31888e-05	1.11379e-05	1.81254e-05	2.03214e-05	7.22817e-06	1.61164e-05	2.11322e-05	2.8526e-05	5.7124e-05	0.000201942	0.000201942	3.85297e-05	2.73422e-05	3.96818e-05	0.000141559	0.000210762	3.71331e-05	0.000112991	2.85876e-05	1.43832e-05	1.70669e-05	1.84099e-05	7.12469e-07	3.56235e-07	1.78117e-07
2016 02 15 19 00 00 0.00137738	0.000840643	0.000463234	0.000328107	0.000234573	0.000131936	9.45232e-05	7.93031e-05	0.000162393	4.78656e-05	0.00012087	0.00273852	8.61252e-05	4.19677e-05	4.05055e-05	1.68628e-05	4.07565e-05	4.57488e-05	2.27218e-05	5.28633e-05	5.2163e-05	6.49493e-05	3.99879e-05	8.12642e-06	8.85454e-06	6.71185e-06	6.61427e-06	5.80141e-06	5.19587e-06	5.58569e-06	1.03948e-05	1.81603e-05	7.57572e-06	5.08481e-06	2.24722e-05	1.09265e-05	1.72841e-05	1.89633e-05	6.99356e-06	1.48878e-05	1.96441e-05	2.61516e-05	5.18936e-05	0.000197224	0.000197224	3.50147e-05	2.34322e-05	3.67511e-05	0.00012983	0.000197152	3.45805e-05	0.000103944	2.67592e-05	1.33437e-05	1.54231e-05	1.64563e-05	6.33131e-07	3.16565e-07	1.58283e-07
2016 02 16 19 00 00 0.00137803	0.000840971	0.000463371	0.00032819	0.000234586	0.000131976	9.45242e-05	7.92769e-05	0.000162284	4.7835e-05	0.000120729	0.0027351	8.60945e-05	4.19252e-05	4.04531e-05	1.68994e-05	4.07018e-05	4.56769e-05	2.27188e-05	5.32035e-05	5.2101e-05	6.48069e-05	4.00511e-05	8.12192e-06	8.84754e-06	6.7045e-06	6.63737e-06	5.8293e-06	5.21209e-06	5.61047e-06	1.04363e-05	1.8264e-05	7.66645e-06	5.11552e-06	2.24092e-05	1.09706e-05	1.73575e-05	1.91556e-05	7.03797e-06	1.50898e-05	1.98987e-05	2.65576e-05	5.27807e-05	0.000196928	0.000196928	3.56e-05	2.4061e-05	3.72468e-05	0.000131782	0.000199497	3.50144e-05	0.000105608	2.72809e-05	1.36379e-05	1.58811e-05	1.69982e-05	6.55096e-07	3.27548e-07	1.63774e-07
2016 02 17 19 00 00 0.001376	0.000839478	0.000462373	0.000327444	0.000233867	0.0001317	9.42075e-05	7.88998e-05	0.000161237	4.75342e-05	0.0001197	0.00271073	8.56722e-05	4.15942e-05	4.0088e-05	1.67578e-05	4.03357e-05	4.52241e-05	2.25252e-05	5.29664e-05	5.15518e-05	6.40412e-05	3.97433e-05	8.07354e-06	8.79876e-06	6.6578e-06	6.6215e-06	5.81611e-06	5.20621e-06	5.59902e-06	1.03841e-05	1.8177e-05	7.57905e-06	5.09318e-06	2.20936e-05	1.09447e-05	1.71508e-05	1.89094e-05	7.0062e-06	1.48996e-05	1.96775e-05	2.62059e-05	5.20004e-05	0.000194896	0.000194896	3.50652e-05	2.34486e-05	3.68063e-05	0.000129992	0.000197486	3.46321e-05	0.000104098	2.68468e-05	1.33896e-05	1.54842e-05	1.65251e-05	6.35853e-07	3.17926e-07	1.58963e-07
2016 02 18 19 00 00 0.00137577	0.00083921	0.000462138	0.000327258	0.000233643	0.000131637	9.41046e-05	7.8759e-05	0.000160818	4.74143e-05	0.000119267	0.00270038	8.55134e-05	4.14563e-05	3.99326e-05	1.68507e-05	4.01793e-05	4.50281e-05	2.25049e-05	5.38286e-05	5.13898e-05	6.37003e-05	3.99201e-05	8.0545e-06	8.77917e-06	6.63828e-06	6.67759e-06	5.88249e-06	5.24253e-06	5.65754e-06	1.04845e-05	1.84459e-05	7.8263e-06	5.17126e-06	2.19505e-05	1.10507e-05	1.73524e-05	1.94348e-05	7.1191e-06	1.54493e-05	2.03603e-05	2.72983e-05	5.43974e-05	0.00019402	0.00019402	3.66563e-05	2.51879e-05	3.8142e-05	0.000135289	0.000203751	3.57976e-05	0.00010772	2.7097e-05	1.35298e-05	1.56992e-05	1.67785e-05	6.46105e-07	3.23053e-07	1.61526e-07
2016 02 19 19 00 00 0.00137634	0.000839483	0.000462242	0.000327319	0.000233635	0.000131668	9.40956e-05	7.87218e-05	0.000160674	4.73737e-05	0.000119093	0.00269618	8.547e-05	4.14031e-05	3.98689e-05	1.6738e-05	4.01144e-05	4.49438e-05	2.24378e-05	5.32687e-05	5.12418e-05	6.35421e-05	3.9673e-05	8.04836e-06	8.77192e-06	6.63034e-06	6.63967e-06	5.84656e-06	5.22434e-06	5.626e-06	1.04116e-05	1.82511e-05	7.63857e-06	5.11917e-06	2.18814e-05	1.09856e-05	1.71405e-05	1.90143e-05	7.04469e-06	1.50386e-05	1.98726e-05	2.65225e-05	5.26839e-05	0.000193653	0.000193653	3.54934e-05	2.38788e-05	3.71765e-05	0.0001314	0.000199299	3.49576e-05	0.000105159	2.70687e-05	1.35118e-05	1.5665e-05	1.6736e-05	6.44342e-07	3.22171e-07	1.61086e-07
2016 02 20 19 00 00 0.00137284	0.000836992	0.000460617	0.000326114	0.000232509	0.000131217	9.36023e-05	7.81483e-05	0.000159104	4.69221e-05	0.000117567	0.00266007	8.48287e-05	4.09106e-05	3.93282e-05	1.62115e-05	3.95728e-05	4.42761e-05	2.20243e-05	5.09544e-05	5.02761e-05	6.24213e-05	3.85609e-05	7.97551e-06	8.69903e-06	6.56108e-06	6.4841e-06	5.68529e-06	5.13886e-06	5.48399e-06	1.00858e-05	1.74789e-05	6.91119e-06	4.90607e-06	2.14215e-05	1.07082e-05	1.62284e-05	1.7334e-05	6.73889e-06	1.34389e-05	1.794e-05	2.3444e-05	4.59032e-05	0.00019065	0.00019065	3.09292e-05	1.88026e-05	3.33685e-05	0.000116157	0.000181617	3.16397e-05	9.15688e-05	2.23356e-05	1.08236e-05	1.14229e-05	1.16971e-05	4.39761e-07	2.1988e-07	1.0994e-07
2016 02 21 19 00 00 0.0013691	0.000834334	0.000458887	0.000324831	0.000231313	0.000130737	9.30792e-05	7.75418e-05	0.000157446	4.64448e-05	0.000115956	0.00262197	8.41505e-05	4.03906e-05	3.87578e-05	1.58372e-05	3.90014e-05	4.3572e-05	2.16599e-05	4.96262e-05	4.93475e-05	6.12404e-05	3.7767e-05	7.89851e-06	8.62212e-06	6.48804e-06	6.39518e-06	5.59425e-06	5.09127e-06	5.40394e-06	9.88249e-06	1.70327e-05	6.48784e-06	4.7836e-06	2.09372e-05	1.05504e-05	1.56149e-05	1.63173e-05	6.56324e-06	1.25085e-05	1.68193e-05	2.16585e-05	4.19679e-05	0.000187481	0.000187481	2.82767e-05	1.5844e-05	3.11584e-05	0.000107298	0.00017137	2.97149e-05	8.41228e-05	2.01725e-05	9.59399e-06	9.47918e-06	9.38734e-06	3.4596e-07	1.7298e-07	8.649e-08
